,node1,node2,num_id_1,num_id_2
30,9606.ENSP00000298910_AD,9606.ENSP00000264710_AD,105.0,86.0
31,9606.ENSP00000298910_AD,9606.ENSP00000272317,105.0,70.0
32,9606.ENSP00000298910_AD,9606.ENSP00000378487,105.0,35.0
33,9606.ENSP00000298910_AD,9606.ENSP00000374455_AD,105.0,62.0
34,9606.ENSP00000298910_AD,9606.ENSP00000340820_AD,105.0,15.0
35,9606.ENSP00000298910_AD,9606.ENSP00000500990_AD,105.0,11.0
36,9606.ENSP00000340820_AD,9606.ENSP00000012443,15.0,30.0
37,9606.ENSP00000340820_AD,9606.ENSP00000262891,15.0,104.0
38,9606.ENSP00000340820_AD,9606.ENSP00000264335,15.0,73.0
39,9606.ENSP00000340820_AD,9606.ENSP00000272317,15.0,70.0
40,9606.ENSP00000340820_AD,9606.ENSP00000483424,15.0,4.0
41,9606.ENSP00000340820_AD,9606.ENSP00000374455_AD,15.0,62.0
42,9606.ENSP00000340820_AD,9606.ENSP00000500990_AD,15.0,11.0
43,9606.ENSP00000340820_AD,9606.ENSP00000385751,15.0,37.0
44,9606.ENSP00000477213,9606.ENSP00000221891,139.0,126.0
45,9606.ENSP00000477213,9606.ENSP00000263233,139.0,114.0
46,9606.ENSP00000477213,9606.ENSP00000284981_AD,139.0,49.0
47,9606.ENSP00000477213,9606.ENSP00000497691,139.0,71.0
48,9606.ENSP00000284981_AD,9606.ENSP00000168216,49.0,68.0
49,9606.ENSP00000284981_AD,9606.ENSP00000222330,49.0,84.0
50,9606.ENSP00000284981_AD,9606.ENSP00000241014,49.0,99.0
51,9606.ENSP00000284981_AD,9606.ENSP00000257626,49.0,137.0
52,9606.ENSP00000284981_AD,9606.ENSP00000260197,49.0,119.0
53,9606.ENSP00000284981_AD,9606.ENSP00000284440_AD,49.0,125.0
54,9606.ENSP00000284981_AD,9606.ENSP00000366513,49.0,155.0
55,9606.ENSP00000284981_AD,9606.ENSP00000382083,49.0,127.0
56,9606.ENSP00000284981_AD,9606.ENSP00000324806,49.0,23.0
57,9606.ENSP00000284981_AD,9606.ENSP00000365576,49.0,5.0
58,9606.ENSP00000284981_AD,9606.ENSP00000451300,49.0,102.0
59,9606.ENSP00000284981_AD,9606.ENSP00000500990_AD,49.0,11.0
60,9606.ENSP00000284981_AD,9606.ENSP00000340820_AD,49.0,15.0
61,9606.ENSP00000284981_AD,9606.ENSP00000366047_AD,49.0,92.0
62,9606.ENSP00000284981_AD,9606.ENSP00000399376,49.0,153.0
63,9606.ENSP00000284981_AD,9606.ENSP00000326366,49.0,55.0
64,9606.ENSP00000284981_AD,9606.ENSP00000318585,49.0,77.0
65,9606.ENSP00000284981_AD,9606.ENSP00000296861,49.0,44.0
66,9606.ENSP00000252486,9606.ENSP00000340820_AD,67.0,15.0
67,9606.ENSP00000252486,9606.ENSP00000500990_AD,67.0,11.0
68,9606.ENSP00000252486,9606.ENSP00000362205,67.0,168.0
69,9606.ENSP00000252486,9606.ENSP00000303634,67.0,94.0
70,9606.ENSP00000252486,9606.ENSP00000260197,67.0,119.0
71,9606.ENSP00000252486,9606.ENSP00000284981_AD,67.0,49.0
72,9606.ENSP00000500990_AD,9606.ENSP00000374455_AD,11.0,62.0
73,9606.ENSP00000500990_AD,9606.ENSP00000377296_AD,11.0,113.0
74,9606.ENSP00000500990_AD,9606.ENSP00000441543,11.0,22.0
75,9606.ENSP00000362205,9606.ENSP00000262629,168.0,122.0
76,9606.ENSP00000303634,9606.ENSP00000241014,94.0,99.0
77,9606.ENSP00000168216,9606.ENSP00000410339,68.0,82.0
78,9606.ENSP00000222330,9606.ENSP00000378323,84.0,103.0
79,9606.ENSP00000222330,9606.ENSP00000340820_AD,84.0,15.0
80,9606.ENSP00000222330,9606.ENSP00000324806,84.0,23.0
81,9606.ENSP00000324806,9606.ENSP00000298910_AD,23.0,105.0
82,9606.ENSP00000324806,9606.ENSP00000360266,23.0,16.0
83,9606.ENSP00000324806,9606.ENSP00000326366,23.0,55.0
84,9606.ENSP00000324806,9606.ENSP00000340820_AD,23.0,15.0
85,9606.ENSP00000365576,9606.ENSP00000272638,5.0,171.0
86,9606.ENSP00000326366,9606.ENSP00000441543,55.0,22.0
87,9606.ENSP00000326366,9606.ENSP00000365576,55.0,5.0
88,9606.ENSP00000326366,9606.ENSP00000355747,55.0,18.0
89,9606.ENSP00000318585,9606.ENSP00000381531,77.0,121.0
90,9606.ENSP00000381531,9606.ENSP00000340820_AD,121.0,15.0
91,9606.ENSP00000381531,9606.ENSP00000500990_AD,121.0,11.0
92,9606.ENSP00000376943,9606.ENSP00000339527,91.0,154.0
93,9606.ENSP00000376943,9606.ENSP00000356694,91.0,61.0
94,9606.ENSP00000339527,9606.ENSP00000264335,154.0,73.0
95,9606.ENSP00000356694,9606.ENSP00000339527,61.0,154.0
96,9606.ENSP00000316779,9606.ENSP00000340820_AD,66.0,15.0
97,9606.ENSP00000307208,9606.ENSP00000219782,9.0,85.0
98,9606.ENSP00000431984,9606.ENSP00000400882,131.0,124.0
99,9606.ENSP00000431984,9606.ENSP00000422176,131.0,176.0
100,9606.ENSP00000431984,9606.ENSP00000464849,131.0,116.0
101,9606.ENSP00000400882,9606.ENSP00000422176,124.0,176.0
102,9606.ENSP00000464849,9606.ENSP00000400882,116.0,124.0
103,9606.ENSP00000464849,9606.ENSP00000422176,116.0,176.0
104,9606.ENSP00000295006,9606.ENSP00000422176,40.0,176.0
105,9606.ENSP00000295006,9606.ENSP00000464849,40.0,116.0
106,9606.ENSP00000303706,9606.ENSP00000264335,1.0,73.0
107,9606.ENSP00000245960,9606.ENSP00000419782_AD,13.0,136.0
108,9606.ENSP00000245960,9606.ENSP00000264335,13.0,73.0
109,9606.ENSP00000419782_AD,9606.ENSP00000298910_AD,136.0,105.0
110,9606.ENSP00000419782_AD,9606.ENSP00000318486,136.0,118.0
111,9606.ENSP00000419782_AD,9606.ENSP00000340820_AD,136.0,15.0
112,9606.ENSP00000321656,9606.ENSP00000264335,151.0,73.0
113,9606.ENSP00000321656,9606.ENSP00000411397,151.0,32.0
114,9606.ENSP00000411397,9606.ENSP00000262891,32.0,104.0
115,9606.ENSP00000411397,9606.ENSP00000264335,32.0,73.0
116,9606.ENSP00000454229,9606.ENSP00000387262,63.0,173.0
117,9606.ENSP00000358513,9606.ENSP00000363596,60.0,117.0
118,9606.ENSP00000236671,9606.ENSP00000253719,51.0,93.0
119,9606.ENSP00000449089,9606.ENSP00000298910_AD,143.0,105.0
120,9606.ENSP00000380070,9606.ENSP00000264335,167.0,73.0
121,9606.ENSP00000409007,9606.ENSP00000260197,140.0,119.0
122,9606.ENSP00000416097,9606.ENSP00000298910_AD,19.0,105.0
123,9606.ENSP00000360266,9606.ENSP00000272317,16.0,70.0
124,9606.ENSP00000360266,9606.ENSP00000329357,16.0,83.0
125,9606.ENSP00000409555,9606.ENSP00000272317,165.0,70.0
126,9606.ENSP00000409555,9606.ENSP00000326366,165.0,55.0
127,9606.ENSP00000407586,9606.ENSP00000385751,109.0,37.0
128,9606.ENSP00000385751,9606.ENSP00000264335,37.0,73.0
129,9606.ENSP00000385751,9606.ENSP00000411397,37.0,32.0
130,9606.ENSP00000295225,9606.ENSP00000326366,175.0,55.0
131,9606.ENSP00000295225,9606.ENSP00000355747,175.0,18.0
132,9606.ENSP00000355747,9606.ENSP00000365576,18.0,5.0
133,9606.ENSP00000357283,9606.ENSP00000261366,152.0,150.0
134,9606.ENSP00000261366,9606.ENSP00000298910_AD,150.0,105.0
135,9606.ENSP00000262554,9606.ENSP00000216484,123.0,172.0
136,9606.ENSP00000374455_AD,9606.ENSP00000441543,62.0,22.0
137,9606.ENSP00000374455_AD,9606.ENSP00000378487,62.0,35.0
138,9606.ENSP00000262891,9606.ENSP00000264335,104.0,73.0
139,9606.ENSP00000483424,9606.ENSP00000264335,4.0,73.0
140,9606.ENSP00000483424,9606.ENSP00000385751,4.0,37.0
141,9606.ENSP00000354687_AD,9606.ENSP00000355046,24.0,159.0
142,9606.ENSP00000441543,9606.ENSP00000284440_AD,22.0,125.0
143,9606.ENSP00000441543,9606.ENSP00000365576,22.0,5.0
144,9606.ENSP00000478771,9606.ENSP00000284440_AD,130.0,125.0
145,9606.ENSP00000478771,9606.ENSP00000365576,130.0,5.0
146,9606.ENSP00000478771,9606.ENSP00000441543,130.0,22.0
147,9606.ENSP00000388107,9606.ENSP00000284440_AD,149.0,125.0
148,9606.ENSP00000388107,9606.ENSP00000365576,149.0,5.0
149,9606.ENSP00000388107,9606.ENSP00000478771,149.0,130.0
150,9606.ENSP00000388107,9606.ENSP00000441543,149.0,22.0
151,9606.ENSP00000262746,9606.ENSP00000301522,33.0,8.0
152,9606.ENSP00000357876,9606.ENSP00000272317,46.0,70.0
153,9606.ENSP00000357876,9606.ENSP00000365576,46.0,5.0
154,9606.ENSP00000357876,9606.ENSP00000388107,46.0,149.0
155,9606.ENSP00000357876,9606.ENSP00000441543,46.0,22.0
156,9606.ENSP00000357876,9606.ENSP00000478771,46.0,130.0
157,9606.ENSP00000261973,9606.ENSP00000334538,177.0,25.0
158,9606.ENSP00000357727,9606.ENSP00000500990_AD,98.0,11.0
159,9606.ENSP00000464391,9606.ENSP00000240587,147.0,69.0
160,9606.ENSP00000299138,9606.ENSP00000485513,101.0,14.0
161,9606.ENSP00000428968,9606.ENSP00000400906_PD,64.0,180.0
162,9606.ENSP00000428968,9606.ENSP00000351777,64.0,26.0
163,9606.ENSP00000447300,9606.ENSP00000300935,78.0,111.0
164,9606.ENSP00000351132,9606.ENSP00000321971,107.0,52.0
165,9606.ENSP00000367346,9606.ENSP00000400184,95.0,42.0
166,9606.ENSP00000367346,9606.ENSP00000233627,95.0,120.0
167,9606.ENSP00000296597,9606.ENSP00000327268,129.0,0.0
168,9606.ENSP00000296597,9606.ENSP00000392709,129.0,128.0
169,9606.ENSP00000296597,9606.ENSP00000299166,129.0,174.0
170,9606.ENSP00000296597,9606.ENSP00000315774,129.0,110.0
171,9606.ENSP00000296597,9606.ENSP00000276689,129.0,43.0
172,9606.ENSP00000358272,9606.ENSP00000418803,6.0,17.0
173,9606.ENSP00000358272,9606.ENSP00000356972,6.0,7.0
174,9606.ENSP00000358272,9606.ENSP00000351737,6.0,158.0
175,9606.ENSP00000358272,9606.ENSP00000315774,6.0,110.0
176,9606.ENSP00000358272,9606.ENSP00000281031,6.0,161.0
177,9606.ENSP00000358272,9606.ENSP00000263774,6.0,72.0
178,9606.ENSP00000358272,9606.ENSP00000233627,6.0,120.0
179,9606.ENSP00000323076,9606.ENSP00000358272,170.0,6.0
180,9606.ENSP00000323076,9606.ENSP00000356972,170.0,7.0
181,9606.ENSP00000323076,9606.ENSP00000418803,170.0,17.0
182,9606.ENSP00000323076,9606.ENSP00000367346,170.0,95.0
183,9606.ENSP00000323076,9606.ENSP00000351737,170.0,158.0
184,9606.ENSP00000323076,9606.ENSP00000315774,170.0,110.0
185,9606.ENSP00000323076,9606.ENSP00000268668,170.0,160.0
186,9606.ENSP00000323076,9606.ENSP00000263774,170.0,72.0
187,9606.ENSP00000323076,9606.ENSP00000233627,170.0,120.0
188,9606.ENSP00000497587,9606.ENSP00000418803,36.0,17.0
189,9606.ENSP00000497587,9606.ENSP00000327268,36.0,0.0
190,9606.ENSP00000355206,9606.ENSP00000356972,20.0,7.0
191,9606.ENSP00000355206,9606.ENSP00000392709,20.0,128.0
192,9606.ENSP00000355206,9606.ENSP00000423673,20.0,21.0
193,9606.ENSP00000355206,9606.ENSP00000497587,20.0,36.0
194,9606.ENSP00000355206,9606.ENSP00000482543,20.0,3.0
195,9606.ENSP00000355206,9606.ENSP00000407336,20.0,135.0
196,9606.ENSP00000355206,9606.ENSP00000362873,20.0,2.0
197,9606.ENSP00000355206,9606.ENSP00000360492,20.0,134.0
198,9606.ENSP00000355206,9606.ENSP00000389160,20.0,34.0
199,9606.ENSP00000355206,9606.ENSP00000354665,20.0,115.0
200,9606.ENSP00000355206,9606.ENSP00000330737,20.0,146.0
201,9606.ENSP00000355206,9606.ENSP00000327268,20.0,0.0
202,9606.ENSP00000355206,9606.ENSP00000315774,20.0,110.0
203,9606.ENSP00000355206,9606.ENSP00000299166,20.0,174.0
204,9606.ENSP00000355206,9606.ENSP00000296684,20.0,106.0
205,9606.ENSP00000355206,9606.ENSP00000281031,20.0,161.0
206,9606.ENSP00000355206,9606.ENSP00000276689,20.0,43.0
207,9606.ENSP00000355206,9606.ENSP00000276062,20.0,145.0
208,9606.ENSP00000355206,9606.ENSP00000274137,20.0,142.0
209,9606.ENSP00000355206,9606.ENSP00000268668,20.0,160.0
210,9606.ENSP00000355206,9606.ENSP00000266544,20.0,97.0
211,9606.ENSP00000355206,9606.ENSP00000263774,20.0,72.0
212,9606.ENSP00000355206,9606.ENSP00000260361,20.0,76.0
213,9606.ENSP00000355206,9606.ENSP00000252711,20.0,157.0
214,9606.ENSP00000355206,9606.ENSP00000252102,20.0,79.0
215,9606.ENSP00000355206,9606.ENSP00000233627,20.0,120.0
216,9606.ENSP00000355206,9606.ENSP00000215565,20.0,81.0
217,9606.ENSP00000392709,9606.ENSP00000497587,128.0,36.0
218,9606.ENSP00000392709,9606.ENSP00000356972,128.0,7.0
219,9606.ENSP00000392709,9606.ENSP00000327268,128.0,0.0
220,9606.ENSP00000392709,9606.ENSP00000315774,128.0,110.0
221,9606.ENSP00000392709,9606.ENSP00000296684,128.0,106.0
222,9606.ENSP00000392709,9606.ENSP00000274137,128.0,142.0
223,9606.ENSP00000392709,9606.ENSP00000263774,128.0,72.0
224,9606.ENSP00000392709,9606.ENSP00000233627,128.0,120.0
225,9606.ENSP00000356972,9606.ENSP00000497587,7.0,36.0
226,9606.ENSP00000356972,9606.ENSP00000418803,7.0,17.0
227,9606.ENSP00000356972,9606.ENSP00000327268,7.0,0.0
228,9606.ENSP00000356972,9606.ENSP00000315774,7.0,110.0
229,9606.ENSP00000356972,9606.ENSP00000296684,7.0,106.0
230,9606.ENSP00000356972,9606.ENSP00000274137,7.0,142.0
231,9606.ENSP00000356972,9606.ENSP00000263774,7.0,72.0
232,9606.ENSP00000356972,9606.ENSP00000233627,7.0,120.0
233,9606.ENSP00000360492,9606.ENSP00000362873,134.0,2.0
234,9606.ENSP00000360492,9606.ENSP00000482543,134.0,3.0
235,9606.ENSP00000360492,9606.ENSP00000392709,134.0,128.0
236,9606.ENSP00000360492,9606.ENSP00000423673,134.0,21.0
237,9606.ENSP00000360492,9606.ENSP00000407336,134.0,135.0
238,9606.ENSP00000360492,9606.ENSP00000497587,134.0,36.0
239,9606.ENSP00000360492,9606.ENSP00000389160,134.0,34.0
240,9606.ENSP00000360492,9606.ENSP00000356972,134.0,7.0
241,9606.ENSP00000360492,9606.ENSP00000330737,134.0,146.0
242,9606.ENSP00000360492,9606.ENSP00000327268,134.0,0.0
243,9606.ENSP00000360492,9606.ENSP00000315774,134.0,110.0
244,9606.ENSP00000360492,9606.ENSP00000299166,134.0,174.0
245,9606.ENSP00000360492,9606.ENSP00000296684,134.0,106.0
246,9606.ENSP00000360492,9606.ENSP00000281031,134.0,161.0
247,9606.ENSP00000360492,9606.ENSP00000276689,134.0,43.0
248,9606.ENSP00000360492,9606.ENSP00000276062,134.0,145.0
249,9606.ENSP00000360492,9606.ENSP00000274137,134.0,142.0
250,9606.ENSP00000360492,9606.ENSP00000268668,134.0,160.0
251,9606.ENSP00000360492,9606.ENSP00000266544,134.0,97.0
252,9606.ENSP00000360492,9606.ENSP00000263774,134.0,72.0
253,9606.ENSP00000360492,9606.ENSP00000252711,134.0,157.0
254,9606.ENSP00000360492,9606.ENSP00000252102,134.0,79.0
255,9606.ENSP00000360492,9606.ENSP00000233627,134.0,120.0
256,9606.ENSP00000360492,9606.ENSP00000215565,134.0,81.0
257,9606.ENSP00000482543,9606.ENSP00000497587,3.0,36.0
258,9606.ENSP00000482543,9606.ENSP00000407336,3.0,135.0
259,9606.ENSP00000482543,9606.ENSP00000392709,3.0,128.0
260,9606.ENSP00000482543,9606.ENSP00000362873,3.0,2.0
261,9606.ENSP00000482543,9606.ENSP00000356972,3.0,7.0
262,9606.ENSP00000482543,9606.ENSP00000327268,3.0,0.0
263,9606.ENSP00000482543,9606.ENSP00000315774,3.0,110.0
264,9606.ENSP00000482543,9606.ENSP00000299166,3.0,174.0
265,9606.ENSP00000482543,9606.ENSP00000296684,3.0,106.0
266,9606.ENSP00000482543,9606.ENSP00000281031,3.0,161.0
267,9606.ENSP00000482543,9606.ENSP00000276689,3.0,43.0
268,9606.ENSP00000482543,9606.ENSP00000276062,3.0,145.0
269,9606.ENSP00000482543,9606.ENSP00000274137,3.0,142.0
270,9606.ENSP00000482543,9606.ENSP00000268668,3.0,160.0
271,9606.ENSP00000482543,9606.ENSP00000266544,3.0,97.0
272,9606.ENSP00000482543,9606.ENSP00000263774,3.0,72.0
273,9606.ENSP00000482543,9606.ENSP00000233627,3.0,120.0
274,9606.ENSP00000482543,9606.ENSP00000215565,3.0,81.0
275,9606.ENSP00000407336,9606.ENSP00000497587,135.0,36.0
276,9606.ENSP00000407336,9606.ENSP00000392709,135.0,128.0
277,9606.ENSP00000407336,9606.ENSP00000356972,135.0,7.0
278,9606.ENSP00000407336,9606.ENSP00000327268,135.0,0.0
279,9606.ENSP00000407336,9606.ENSP00000315774,135.0,110.0
280,9606.ENSP00000407336,9606.ENSP00000299166,135.0,174.0
281,9606.ENSP00000407336,9606.ENSP00000296684,135.0,106.0
282,9606.ENSP00000407336,9606.ENSP00000281031,135.0,161.0
283,9606.ENSP00000407336,9606.ENSP00000276689,135.0,43.0
284,9606.ENSP00000407336,9606.ENSP00000274137,135.0,142.0
285,9606.ENSP00000407336,9606.ENSP00000263774,135.0,72.0
286,9606.ENSP00000407336,9606.ENSP00000233627,135.0,120.0
287,9606.ENSP00000407336,9606.ENSP00000215565,135.0,81.0
288,9606.ENSP00000389160,9606.ENSP00000497587,34.0,36.0
289,9606.ENSP00000389160,9606.ENSP00000407336,34.0,135.0
290,9606.ENSP00000389160,9606.ENSP00000482543,34.0,3.0
291,9606.ENSP00000389160,9606.ENSP00000392709,34.0,128.0
292,9606.ENSP00000389160,9606.ENSP00000423673,34.0,21.0
293,9606.ENSP00000389160,9606.ENSP00000362873,34.0,2.0
294,9606.ENSP00000389160,9606.ENSP00000356972,34.0,7.0
295,9606.ENSP00000389160,9606.ENSP00000330737,34.0,146.0
296,9606.ENSP00000389160,9606.ENSP00000327268,34.0,0.0
297,9606.ENSP00000389160,9606.ENSP00000315774,34.0,110.0
298,9606.ENSP00000389160,9606.ENSP00000299166,34.0,174.0
299,9606.ENSP00000389160,9606.ENSP00000296684,34.0,106.0
300,9606.ENSP00000389160,9606.ENSP00000281031,34.0,161.0
301,9606.ENSP00000389160,9606.ENSP00000276689,34.0,43.0
302,9606.ENSP00000389160,9606.ENSP00000276062,34.0,145.0
303,9606.ENSP00000389160,9606.ENSP00000274137,34.0,142.0
304,9606.ENSP00000389160,9606.ENSP00000268668,34.0,160.0
305,9606.ENSP00000389160,9606.ENSP00000266544,34.0,97.0
306,9606.ENSP00000389160,9606.ENSP00000263774,34.0,72.0
307,9606.ENSP00000389160,9606.ENSP00000252102,34.0,79.0
308,9606.ENSP00000389160,9606.ENSP00000233627,34.0,120.0
309,9606.ENSP00000389160,9606.ENSP00000215565,34.0,81.0
310,9606.ENSP00000418803,9606.ENSP00000351737,17.0,158.0
311,9606.ENSP00000354665,9606.ENSP00000497587,115.0,36.0
312,9606.ENSP00000354665,9606.ENSP00000360492,115.0,134.0
313,9606.ENSP00000354665,9606.ENSP00000423673,115.0,21.0
314,9606.ENSP00000354665,9606.ENSP00000362873,115.0,2.0
315,9606.ENSP00000354665,9606.ENSP00000356972,115.0,7.0
316,9606.ENSP00000354665,9606.ENSP00000392709,115.0,128.0
317,9606.ENSP00000354665,9606.ENSP00000482543,115.0,3.0
318,9606.ENSP00000354665,9606.ENSP00000407336,115.0,135.0
319,9606.ENSP00000354665,9606.ENSP00000389160,115.0,34.0
320,9606.ENSP00000354665,9606.ENSP00000330737,115.0,146.0
321,9606.ENSP00000354665,9606.ENSP00000327268,115.0,0.0
322,9606.ENSP00000354665,9606.ENSP00000323076,115.0,170.0
323,9606.ENSP00000354665,9606.ENSP00000315774,115.0,110.0
324,9606.ENSP00000354665,9606.ENSP00000299166,115.0,174.0
325,9606.ENSP00000354665,9606.ENSP00000296684,115.0,106.0
326,9606.ENSP00000354665,9606.ENSP00000281031,115.0,161.0
327,9606.ENSP00000354665,9606.ENSP00000276689,115.0,43.0
328,9606.ENSP00000354665,9606.ENSP00000276062,115.0,145.0
329,9606.ENSP00000354665,9606.ENSP00000274137,115.0,142.0
330,9606.ENSP00000354665,9606.ENSP00000268668,115.0,160.0
331,9606.ENSP00000354665,9606.ENSP00000266544,115.0,97.0
332,9606.ENSP00000354665,9606.ENSP00000263774,115.0,72.0
333,9606.ENSP00000354665,9606.ENSP00000252711,115.0,157.0
334,9606.ENSP00000354665,9606.ENSP00000252102,115.0,79.0
335,9606.ENSP00000354665,9606.ENSP00000233627,115.0,120.0
336,9606.ENSP00000354665,9606.ENSP00000215565,115.0,81.0
337,9606.ENSP00000340278,9606.ENSP00000364204,96.0,45.0
338,9606.ENSP00000340278,9606.ENSP00000355865,96.0,178.0
339,9606.ENSP00000340278,9606.ENSP00000500990_PD,96.0,187.0
340,9606.ENSP00000330737,9606.ENSP00000497587,146.0,36.0
341,9606.ENSP00000330737,9606.ENSP00000362873,146.0,2.0
342,9606.ENSP00000330737,9606.ENSP00000392709,146.0,128.0
343,9606.ENSP00000330737,9606.ENSP00000423673,146.0,21.0
344,9606.ENSP00000330737,9606.ENSP00000482543,146.0,3.0
345,9606.ENSP00000330737,9606.ENSP00000356972,146.0,7.0
346,9606.ENSP00000330737,9606.ENSP00000407336,146.0,135.0
347,9606.ENSP00000330737,9606.ENSP00000418803,146.0,17.0
348,9606.ENSP00000330737,9606.ENSP00000327268,146.0,0.0
349,9606.ENSP00000330737,9606.ENSP00000315774,146.0,110.0
350,9606.ENSP00000330737,9606.ENSP00000299166,146.0,174.0
351,9606.ENSP00000330737,9606.ENSP00000296684,146.0,106.0
352,9606.ENSP00000330737,9606.ENSP00000281031,146.0,161.0
353,9606.ENSP00000330737,9606.ENSP00000276689,146.0,43.0
354,9606.ENSP00000330737,9606.ENSP00000276062,146.0,145.0
355,9606.ENSP00000330737,9606.ENSP00000274137,146.0,142.0
356,9606.ENSP00000330737,9606.ENSP00000268668,146.0,160.0
357,9606.ENSP00000330737,9606.ENSP00000266544,146.0,97.0
358,9606.ENSP00000330737,9606.ENSP00000263774,146.0,72.0
359,9606.ENSP00000330737,9606.ENSP00000260361,146.0,76.0
360,9606.ENSP00000330737,9606.ENSP00000252102,146.0,79.0
361,9606.ENSP00000330737,9606.ENSP00000233627,146.0,120.0
362,9606.ENSP00000330737,9606.ENSP00000215565,146.0,81.0
363,9606.ENSP00000315774,9606.ENSP00000327268,110.0,0.0
364,9606.ENSP00000315774,9606.ENSP00000497587,110.0,36.0
365,9606.ENSP00000315774,9606.ENSP00000418803,110.0,17.0
366,9606.ENSP00000299166,9606.ENSP00000315774,174.0,110.0
367,9606.ENSP00000299166,9606.ENSP00000327268,174.0,0.0
368,9606.ENSP00000299166,9606.ENSP00000497587,174.0,36.0
369,9606.ENSP00000299166,9606.ENSP00000392709,174.0,128.0
370,9606.ENSP00000299166,9606.ENSP00000356972,174.0,7.0
371,9606.ENSP00000299166,9606.ENSP00000418803,174.0,17.0
372,9606.ENSP00000299166,9606.ENSP00000296684,174.0,106.0
373,9606.ENSP00000299166,9606.ENSP00000281031,174.0,161.0
374,9606.ENSP00000299166,9606.ENSP00000276689,174.0,43.0
375,9606.ENSP00000299166,9606.ENSP00000274137,174.0,142.0
376,9606.ENSP00000299166,9606.ENSP00000263774,174.0,72.0
377,9606.ENSP00000299166,9606.ENSP00000233627,174.0,120.0
378,9606.ENSP00000296684,9606.ENSP00000327268,106.0,0.0
379,9606.ENSP00000296684,9606.ENSP00000315774,106.0,110.0
380,9606.ENSP00000296684,9606.ENSP00000497587,106.0,36.0
381,9606.ENSP00000296684,9606.ENSP00000274137,106.0,142.0
382,9606.ENSP00000296684,9606.ENSP00000233627,106.0,120.0
383,9606.ENSP00000281031,9606.ENSP00000497587,161.0,36.0
384,9606.ENSP00000281031,9606.ENSP00000296684,161.0,106.0
385,9606.ENSP00000281031,9606.ENSP00000327268,161.0,0.0
386,9606.ENSP00000281031,9606.ENSP00000356972,161.0,7.0
387,9606.ENSP00000281031,9606.ENSP00000315774,161.0,110.0
388,9606.ENSP00000281031,9606.ENSP00000392709,161.0,128.0
389,9606.ENSP00000281031,9606.ENSP00000418803,161.0,17.0
390,9606.ENSP00000281031,9606.ENSP00000351737,161.0,158.0
391,9606.ENSP00000281031,9606.ENSP00000274137,161.0,142.0
392,9606.ENSP00000281031,9606.ENSP00000263774,161.0,72.0
393,9606.ENSP00000281031,9606.ENSP00000233627,161.0,120.0
394,9606.ENSP00000276689,9606.ENSP00000392709,43.0,128.0
395,9606.ENSP00000276689,9606.ENSP00000327268,43.0,0.0
396,9606.ENSP00000276689,9606.ENSP00000356972,43.0,7.0
397,9606.ENSP00000276689,9606.ENSP00000315774,43.0,110.0
398,9606.ENSP00000276689,9606.ENSP00000497587,43.0,36.0
399,9606.ENSP00000276689,9606.ENSP00000296684,43.0,106.0
400,9606.ENSP00000276689,9606.ENSP00000281031,43.0,161.0
401,9606.ENSP00000276689,9606.ENSP00000418803,43.0,17.0
402,9606.ENSP00000276689,9606.ENSP00000274137,43.0,142.0
